unit,photo_filename,election_method,monaCd,name,photo_url,gender,unitCd,rownum,party,election_count,region,committees
제22대,박수현.png,,,박수현,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/fce62d1303d84cbbb2a7bec9417b91ff.png,,100022,,더불어민주당,,,
제22대,박용갑.jpg,,,박용갑,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/61ae3968052447c2b150bca49ff6aa7f.jpg,,100022,,더불어민주당,,,
제22대,박은정.jpg,,,박은정,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c91b35b0eade44af889beb6014d4943f.jpg,,100022,,조국혁신당,,,
제22대,박정.jpg,,,박정,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/152aafe19d524e949398c1807d54fc7a.jpg,,100022,,더불어민주당,,,
제22대,박정하.jpg,,,박정하,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/7f00916d90f54cac993195490511242b.jpg,,100022,,국민의힘,,,
제22대,박정현.jpg,,,박정현,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b04cd2781caa4dfab09e5cd6442c7774.jpg,,100022,,더불어민주당,,,
제22대,박정훈.jpg,,,박정훈,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/2933458ec5044bdeb30564f216848655.jpg,,100022,,국민의힘,,,
제22대,박주민.png,,,박주민,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/4e926bae67ad43a6a87ad68da8d0c0fe.png,,100022,,더불어민주당,,,
제22대,박준태.png,,,박준태,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/689958442da64be4b0a1aaeb2003038a.png,,100022,,국민의힘,,,
제22대,박지원.png,,,박지원,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/d56ba73af8fc481bbad0165c9ed6fbe2.png,,100022,,더불어민주당,,,
제22대,박지혜.jpg,,,박지혜,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/232e4610e5ac40a19ad9402138d3c861.jpg,,100022,,더불어민주당,,,
제22대,박찬대.png,,,박찬대,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/df6098be66f542dea93990a7745f239c.png,,100022,,더불어민주당,,,
제22대,박충권.jpg,,,박충권,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/b51683ab9a42410bbf52570a33ca2c48.jpg,,100022,,국민의힘,,,
제22대,박해철.jpg,,,박해철,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/e05f6f3cbcab4c9aab8d0080cbbafb0f.jpg,,100022,,더불어민주당,,,
제22대,박형수.jpg,,,박형수,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/45a932e98e3545108741802f7193bf09.jpg,,100022,,국민의힘,,,
제22대,박홍근.png,,,박홍근,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/a89c83870d3e4e9daba17c809e11ffd7.png,,100022,,더불어민주당,,,
제22대,박홍배.jpg,,,박홍배,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/cdaf530a93c04f1cb5cb4795fa2cdc5e.jpg,,100022,,더불어민주당,,,
제22대,박희승.jpg,,,박희승,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/bf9aa018b72e42a5a91c90fc4c70c626.jpg,,100022,,더불어민주당,,,
제22대,배준영.png,,,배준영,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/c0680ca1b0ca410191f6597484db924f.png,,100022,,국민의힘,,,
제22대,배현진.png,,,배현진,https://www.assembly.go.kr/static/portal/img/openassm/new/thumb/fc08975adb724900bfacc85909c69d02.png,,100022,,국민의힘,,,
